country,date,cumulative_cases,daily_cases_raw_clipped,daily_cases_7d,negative_correction_removed,population,daily_cases_7d_per_million
South Africa,2021-02-08,1477511.0,1376.0,2590.4285714285716,-0.0,62378417.0,41.52764202766755
South Africa,2021-02-09,1479253.0,1742.0,2452.1428571428573,-0.0,62378417.0,39.310758032587735
South Africa,2021-02-10,1482412.0,3159.0,2337.5714285714284,-0.0,62378417.0,37.474042160631114
South Africa,2021-02-11,1484900.0,2488.0,2238.8571428571427,-0.0,62378417.0,35.89153509389542
South Africa,2021-02-12,1487681.0,2781.0,2199.714285714286,-0.0,62378417.0,35.26402867380052
South Africa,2021-02-13,1490063.0,2382.0,2123.714285714286,-0.0,62378417.0,34.04565854427319
South Africa,2021-02-14,1491807.0,1744.0,2003.857142857143,-0.0,62378417.0,32.12420640390959
South Africa,2021-02-15,1492909.0,1102.0,1980.857142857143,-0.0,62378417.0,31.755489127868426
South Africa,2021-02-16,1494119.0,1210.0,1856.5714285714287,-0.0,62378417.0,29.763041735596282
South Africa,2021-02-17,1496439.0,2320.0,1757.7142857142858,-0.0,62378417.0,28.178244499444187
South Africa,2021-02-18,1498766.0,2327.0,1712.7142857142858,-0.0,62378417.0,27.456841133276686
South Africa,2021-02-19,1500677.0,1911.0,1668.4285714285713,-0.0,62378417.0,26.74688861419121
South Africa,2021-02-20,1502367.0,1690.0,1638.142857142857,-0.0,62378417.0,26.261372697913398
South Africa,2021-02-21,1503796.0,1429.0,1572.7142857142858,-0.0,62378417.0,25.21247510520002
South Africa,2021-02-22,1504588.0,792.0,1479.7142857142858,-0.0,62378417.0,23.721574815120523
South Africa,2021-02-23,1505586.0,998.0,1443.0,-0.0,62378417.0,23.133001275104498
South Africa,2021-02-24,1507448.0,1862.0,1408.2857142857142,-0.0,62378417.0,22.57649010691814
South Africa,2021-02-25,1509124.0,1676.0,1371.0,-0.0,62378417.0,21.978755889236496
South Africa,2021-02-26,1510778.0,1654.0,1338.7142857142858,-0.0,62378417.0,21.46117760112902
South Africa,2021-02-27,1512225.0,1447.0,1318.4285714285713,-0.0,62378417.0,21.135973543999544
South Africa,2021-02-28,1513393.0,1168.0,1259.142857142857,-0.0,62378417.0,20.185553236191566
South Africa,2021-03-01,1513959.0,566.0,1220.2857142857142,-0.0,62378417.0,19.562627154929473
South Africa,2021-03-02,1514815.0,856.0,1171.5714285714287,-0.0,62378417.0,18.78167938393545
South Africa,2021-03-03,1516262.0,1447.0,1140.142857142857,-0.0,62378417.0,18.277842112326404
South Africa,2021-03-04,1517666.0,1404.0,1096.4285714285713,-0.0,62378417.0,17.577050270906543
South Africa,2021-03-05,1518979.0,1313.0,1106.7142857142858,-0.0,62378417.0,17.74194246888769
South Africa,2021-03-06,1520206.0,1227.0,1126.0,-0.0,62378417.0,18.05111534010233
South Africa,2021-03-07,1521068.0,862.0,1130.2857142857142,-0.0,62378417.0,18.119820422594472
South Africa,2021-03-08,1521706.0,638.0,1140.2857142857142,-0.0,62378417.0,18.280132281742805
South Africa,2021-03-09,1522697.0,991.0,1127.7142857142858,-0.0,62378417.0,18.078597373099186
South Africa,2021-03-10,1524174.0,1477.0,1172.5714285714287,-0.0,62378417.0,18.797710569850285
South Africa,2021-03-11,1525648.0,1474.0,1193.142857142857,-0.0,62378417.0,19.127494965812566
South Africa,2021-03-12,1526873.0,1225.0,1189.5714285714287,-0.0,62378417.0,19.070240730402453
South Africa,2021-03-13,1528414.0,1541.0,1181.2857142857142,-0.0,62378417.0,18.93741090425097
South Africa,2021-03-14,1529420.0,1006.0,1189.0,-0.0,62378417.0,19.06108005273683
South Africa,2021-03-15,1530033.0,613.0,1187.5714285714287,-0.0,62378417.0,19.038178358572782
South Africa,2021-03-16,1530966.0,933.0,1221.4285714285713,-0.0,62378417.0,19.58094851026071
South Africa,2021-03-17,1532497.0,1531.0,1198.142857142857,-0.0,62378417.0,19.207650895386735
South Africa,2021-03-18,1533961.0,1464.0,1204.5714285714287,-0.0,62378417.0,19.31070851912495
South Africa,2021-03-19,1535423.0,1462.0,1202.5714285714287,-0.0,62378417.0,19.278646147295284
South Africa,2021-03-20,1536801.0,1378.0,1142.142857142857,-0.0,62378417.0,18.309904484156068
South Africa,2021-03-21,1537852.0,1051.0,1073.142857142857,-0.0,62378417.0,17.20375265603257
South Africa,2021-03-22,1538451.0,599.0,1086.0,-0.0,62378417.0,17.409867903509
South Africa,2021-03-23,1538961.0,510.0,1093.7142857142858,-0.0,62378417.0,17.533537051994855
South Africa,2021-03-24,1540009.0,1048.0,1095.0,-0.0,62378417.0,17.5541485767425
South Africa,2021-03-25,1541563.0,1554.0,1082.7142857142858,-0.0,62378417.0,17.35719400693169
South Africa,2021-03-26,1543079.0,1516.0,1075.4285714285713,-0.0,62378417.0,17.240395366695044
South Africa,2021-03-27,1544466.0,1387.0,1110.5714285714287,-0.0,62378417.0,17.803777043130616
South Africa,2021-03-28,1545431.0,965.0,1164.0,-0.0,62378417.0,18.660300404865996
South Africa,2021-03-29,1545979.0,548.0,1126.857142857143,-0.0,62378417.0,18.06485635660076
South Africa,2021-03-30,1546735.0,756.0,1092.142857142857,-0.0,62378417.0,17.508345188414403
South Africa,2021-03-31,1548157.0,1422.0,1005.0,-0.0,62378417.0,16.111341844407498
South Africa,2021-04-01,1549451.0,1294.0,933.2857142857143,-0.0,62378417.0,14.961676797372307
South Africa,2021-04-02,1550724.0,1273.0,919.5714285714286,-0.0,62378417.0,14.74182053339745
South Africa,2021-04-03,1551501.0,777.0,874.0,-0.0,62378417.0,14.01125648956433
South Africa,2021-04-04,1551964.0,463.0,778.8571428571429,-0.0,62378417.0,12.48600365823876
South Africa,2021-04-05,1552416.0,452.0,789.1428571428571,-0.0,62378417.0,12.650895856219902
South Africa,2021-04-06,1552853.0,437.0,788.2857142857143,-0.0,62378417.0,12.637154839721475
South Africa,2021-04-07,1553609.0,756.0,860.8571428571429,-0.0,62378417.0,13.800560903255093
South Africa,2021-04-08,1554975.0,1366.0,927.7142857142857,-0.0,62378417.0,14.87236019013252
South Africa,2021-04-09,1556242.0,1267.0,956.7142857142857,-0.0,62378417.0,15.337264581662685
South Africa,2021-04-10,1557527.0,1285.0,1015.2857142857143,-0.0,62378417.0,16.27623404238864
South Africa,2021-04-11,1558458.0,931.0,1135.7142857142858,-0.0,62378417.0,18.206846860417855
South Africa,2021-04-12,1559113.0,655.0,1136.5714285714287,-0.0,62378417.0,18.220587876916284
South Africa,2021-04-13,1559960.0,847.0,1159.0,-0.0,62378417.0,18.580144475291828
South Africa,2021-04-14,1561559.0,1599.0,1164.7142857142858,-0.0,62378417.0,18.67175125194802
South Africa,2021-04-15,1562931.0,1372.0,1187.2857142857142,-0.0,62378417.0,19.033598019739973
South Africa,2021-04-16,1564355.0,1424.0,1200.0,-0.0,62378417.0,19.237423097799997
South Africa,2021-04-17,1565680.0,1325.0,1200.857142857143,-0.0,62378417.0,19.251164114298426
South Africa,2021-04-18,1566769.0,1089.0,1196.5714285714287,-0.0,62378417.0,19.18245903180628
South Africa,2021-04-19,1567513.0,744.0,1202.4285714285713,-0.0,62378417.0,19.27635597787888
South Africa,2021-04-20,1568366.0,853.0,1232.857142857143,-0.0,62378417.0,19.764162063573092
South Africa,2021-04-21,1569935.0,1569.0,1241.4285714285713,-0.0,62378417.0,19.901572228557377
South Africa,2021-04-22,1571348.0,1413.0,1243.142857142857,-0.0,62378417.0,19.929054261554235
South Africa,2021-04-23,1572985.0,1637.0,1258.142857142857,-0.0,62378417.0,20.169522050276736
South Africa,2021-04-24,1574370.0,1385.0,1262.0,-0.0,62378417.0,20.231356624519663
South Africa,2021-04-25,1575471.0,1101.0,1216.4285714285713,-0.0,62378417.0,19.500792580686543
South Africa,2021-04-26,1576320.0,849.0,1169.7142857142858,-0.0,62378417.0,18.75190718152219
South Africa,2021-04-27,1577200.0,880.0,1175.0,-0.0,62378417.0,18.836643449929163
South Africa,2021-04-28,1578450.0,1250.0,1210.2857142857142,-0.0,62378417.0,19.40231529578114
South Africa,2021-04-29,1579536.0,1086.0,1227.5714285714287,-0.0,62378417.0,19.679425795166118
South Africa,2021-04-30,1581210.0,1674.0,1234.4285714285713,-0.0,62378417.0,19.78935392715354
South Africa,2021-05-01,1582842.0,1632.0,1278.2857142857142,-0.0,62378417.0,20.492435937989804
South Africa,2021-05-02,1584064.0,1222.0,1395.857142857143,-0.0,62378417.0,22.37724536769093
South Africa,2021-05-03,1584961.0,897.0,1547.7142857142858,-0.0,62378417.0,24.811695457329186
South Africa,2021-05-04,1586148.0,1187.0,1630.857142857143,-0.0,62378417.0,26.14457405767676
South Africa,2021-05-05,1588221.0,2073.0,1397.7142857142858,-0.0,62378417.0,22.407017570104188
South Africa,2021-05-06,1590370.0,2149.0,1790.142857142857,-0.0,62378417.0,28.698112956968068
South Africa,2021-05-07,1592626.0,2256.0,1823.2857142857142,-0.0,62378417.0,29.229432261573972
South Africa,2021-05-08,1592626.0,0.0,1874.857142857143,-0.0,62378417.0,30.05618342089609
South Africa,2021-05-09,1596595.0,3969.0,1972.857142857143,-0.0,62378417.0,31.627239640549753
South Africa,2021-05-10,1597724.0,1129.0,2126.0,-0.0,62378417.0,34.08230125493566
South Africa,2021-05-11,1599272.0,1548.0,2252.4285714285716,-0.0,62378417.0,36.10910118845388
South Africa,2021-05-12,1602031.0,2759.0,2645.285714285714,-0.0,62378417.0,42.40706708356697
South Africa,2021-05-13,1605252.0,3221.0,2447.5714285714284,-0.0,62378417.0,39.23747261126278
South Africa,2021-05-14,1608393.0,3141.0,2537.285714285714,-0.0,62378417.0,40.67569900476497
South Africa,2021-05-15,1611143.0,2750.0,2652.5714285714284,-0.0,62378417.0,42.52386572380361
South Africa,2021-05-16,1613728.0,2585.0,2761.5714285714284,-0.0,62378417.0,44.27126498852044
South Africa,2021-05-17,1615485.0,1757.0,2821.5714285714284,-0.0,62378417.0,45.23313614341044
South Africa,2021-05-18,1617840.0,2355.0,2848.8571428571427,-0.0,62378417.0,45.67055850194375
South Africa,2021-05-19,1621362.0,3522.0,3061.1428571428573,-0.0,62378417.0,49.07375025472123
South Africa,2021-05-20,1625003.0,3641.0,3105.285714285714,-0.0,62378417.0,49.7814126043903
South Africa,2021-05-21,1628335.0,3332.0,3194.714285714286,-0.0,62378417.0,51.21505865905968
South Africa,2021-05-22,1632571.0,4236.0,2858.285714285714,-0.0,62378417.0,45.82170968342647
South Africa,2021-05-23,1635465.0,2894.0,3456.1428571428573,-0.0,62378417.0,55.4060686910804
South Africa,2021-05-24,1637848.0,2383.0,3567.714285714286,-0.0,62378417.0,57.19469100529252
South Africa,2021-05-25,1637848.0,0.0,3745.1428571428573,-0.0,62378417.0,60.03908142046723
South Africa,2021-05-26,1645555.0,7707.0,3785.5714285714284,-0.0,62378417.0,60.68719936530977
South Africa,2021-05-27,1649977.0,4422.0,3372.1428571428573,-0.0,62378417.0,54.0594490742344
South Africa,2021-05-28,1654551.0,4574.0,3967.0,-0.0,62378417.0,63.59571452414382
South Africa,2021-05-29,1659070.0,4519.0,4483.285714285715,-0.0,62378417.0,71.87238679503064
South Africa,2021-05-30,1659070.0,0.0,4208.285714285715,-0.0,62378417.0,67.46381066845147
South Africa,2021-05-31,1665617.0,6547.0,4342.285714285715,-0.0,62378417.0,69.61198958103914
South Africa,2021-06-01,1669231.0,3614.0,4498.571428571428,-0.0,62378417.0,72.11743492258594
South Africa,2021-06-02,1675013.0,5782.0,4631.571428571428,-0.0,62378417.0,74.24958264925877
South Africa,2021-06-03,1680373.0,5360.0,5356.285714285715,-0.0,62378417.0,85.86761209868014
South Africa,2021-06-04,1686041.0,5668.0,4890.285714285715,-0.0,62378417.0,78.3970794623678
South Africa,2021-06-05,1691491.0,5450.0,4975.285714285715,-0.0,62378417.0,79.75973026512864
South Africa,2021-06-06,1696564.0,5073.0,5418.0,-0.0,62378417.0,86.85696528656699
South Africa,2021-06-07,1699849.0,3285.0,5959.0,-0.0,62378417.0,95.52983686649182
South Africa,2021-06-08,1704058.0,4209.0,6295.0,-0.0,62378417.0,100.91631533387581
South Africa,2021-06-09,1712939.0,8881.0,6847.714285714285,-0.0,62378417.0,109.77698080594584
South Africa,2021-06-10,1722086.0,9147.0,7216.857142857143,-0.0,62378417.0,115.69477857793575
South Africa,2021-06-11,1730106.0,8020.0,7540.142857142857,-0.0,62378417.0,120.87743196725972
South Africa,2021-06-12,1739425.0,9319.0,8144.0,-0.0,62378417.0,130.55797809040266
South Africa,2021-06-13,1747082.0,7657.0,8767.57142857143,-0.0,62378417.0,140.55456759300944
South Africa,2021-06-14,1752630.0,5548.0,9141.857142857143,-0.0,62378417.0,146.55481146398992
South Africa,2021-06-15,1761066.0,8436.0,9497.57142857143,-0.0,62378417.0,152.25733331083777
South Africa,2021-06-16,1774312.0,13246.0,10105.57142857143,-0.0,62378417.0,162.00429434705643
South Africa,2021-06-17,1786079.0,11767.0,10891.0,-0.0,62378417.0,174.59564579844982
South Africa,2021-06-18,1796589.0,10510.0,11407.0,-0.0,62378417.0,182.8677377305038
South Africa,2021-06-19,1810164.0,13575.0,11786.57142857143,-0.0,62378417.0,188.95271786989127
South Africa,2021-06-20,1823319.0,13155.0,12393.285714285714,-0.0,62378417.0,198.67906738136227
South Africa,2021-06-21,1832479.0,9160.0,13009.142857142857,-0.0,62378417.0,208.5519877354832
South Africa,2021-06-22,1843572.0,11093.0,14188.0,-0.0,62378417.0,227.4504657596553
South Africa,2021-06-23,1861065.0,17493.0,14813.857142857143,-0.0,62378417.0,237.48369797292455
South Africa,2021-06-24,1877143.0,16078.0,15082.57142857143,-0.0,62378417.0,241.79150664518193
South Africa,2021-06-25,1895905.0,18762.0,15520.0,-0.0,62378417.0,248.80400539821326
South Africa,2021-06-26,1913861.0,17956.0,15842.0,-0.0,62378417.0,253.9660472627896
South Africa,2021-06-27,1928897.0,15036.0,16129.57142857143,-0.0,62378417.0,258.57615829801244
South Africa,2021-06-28,1941119.0,12222.0,16916.14285714286,-0.0,62378417.0,271.1858311047371
South Africa,2021-06-29,1954466.0,13347.0,17703.0,-0.0,62378417.0,283.80008425029445
South Africa,2021-06-30,1973972.0,19506.0,18921.428571428572,-0.0,62378417.0,303.3329392028107
South Africa,2021-07-01,1995556.0,21584.0,19142.714285714286,-0.0,62378417.0,306.88041162882166
South Africa,2021-07-02,2019826.0,24270.0,19184.285714285714,-0.0,62378417.0,307.5468509289954
South Africa,2021-07-03,2046311.0,26485.0,19491.85714285714,-0.0,62378417.0,312.47758568251487
South Africa,2021-07-04,2062896.0,16585.0,19766.285714285714,-0.0,62378417.0,316.8770011314284
South Africa,2021-07-05,2075409.0,12513.0,19955.714285714286,-0.0,62378417.0,319.91376577758115
South Africa,2021-07-06,2090909.0,15500.0,19694.428571428572,-0.0,62378417.0,315.7250459149768
South Africa,2021-07-07,2112336.0,21427.0,18998.0,-0.0,62378417.0,304.5604700100036
South Africa,2021-07-08,2135246.0,22910.0,18957.571428571428,-0.0,62378417.0,303.9123520651611
South Africa,2021-07-09,2157687.0,22441.0,18767.428571428572,-0.0,62378417.0,300.8641365719264
South Africa,2021-07-10,2179297.0,21610.0,18343.85714285714,-0.0,62378417.0,294.0737842522862
South Africa,2021-07-11,2195599.0,16302.0,17781.285714285714,-0.0,62378417.0,285.05509709048425
South Africa,2021-07-12,2206781.0,11182.0,16856.285714285714,-0.0,62378417.0,270.22625011926345
South Africa,2021-07-13,2219316.0,12535.0,15927.42857142857,-0.0,62378417.0,255.33556857379966
South Africa,2021-07-14,2236805.0,17489.0,14940.42857142857,-0.0,62378417.0,239.51278807585916
South Africa,2021-07-15,2253240.0,16435.0,14213.714285714286,-0.0,62378417.0,227.86269625460818
South Africa,2021-07-16,2269179.0,15939.0,13646.142857142857,-0.0,62378417.0,218.76385316323203
South Africa,2021-07-17,2283880.0,14701.0,13130.857142857143,-0.0,62378417.0,210.50321207826008
South Africa,2021-07-18,2295095.0,11215.0,12952.42857142857,-0.0,62378417.0,207.6427904771705
South Africa,2021-07-19,2302304.0,7209.0,12727.142857142857,-0.0,62378417.0,204.03119330750022
South Africa,2021-07-20,2311232.0,8928.0,12410.0,-0.0,62378417.0,198.94701720308163
South Africa,2021-07-21,2327472.0,16240.0,12032.142857142857,-0.0,62378417.0,192.88951909669106
South Africa,2021-07-22,2342330.0,14858.0,11818.285714285714,-0.0,62378417.0,189.4611354803331
South Africa,2021-07-23,2356049.0,13719.0,11598.0,-0.0,62378417.0,185.92969424023698
South Africa,2021-07-24,2368105.0,12056.0,11427.285714285714,-0.0,62378417.0,183.1929417876333
South Africa,2021-07-25,2377823.0,9718.0,11579.0,-0.0,62378417.0,185.62510170785512
South Africa,2021-07-26,2383490.0,5667.0,11403.0,-0.0,62378417.0,182.80361298684446
South Africa,2021-07-27,2391223.0,7733.0,11283.857142857143,-0.0,62378417.0,180.89361169356292
South Africa,2021-07-28,2408525.0,17302.0,11335.57142857143,-0.0,62378417.0,181.72265302230142
South Africa,2021-07-29,2422151.0,13626.0,11194.42857142857,-0.0,62378417.0,179.4599656388935
South Africa,2021-07-30,2435036.0,12885.0,11181.142857142857,-0.0,62378417.0,179.24697988316785
South Africa,2021-07-31,2447454.0,12418.0,11360.42857142857,-0.0,62378417.0,182.12114250075584
South Africa,2021-08-01,2456184.0,8730.0,10783.42857142857,-0.0,62378417.0,172.871148227897
South Africa,2021-08-02,2461758.0,5574.0,10786.285714285714,-0.0,62378417.0,172.9169516162251
South Africa,2021-08-03,2470746.0,8988.0,10877.42857142857,-0.0,62378417.0,174.37807970389133
South Africa,2021-08-04,2484009.0,13263.0,10862.0,-0.0,62378417.0,174.13074140691964
South Africa,2021-08-05,2497655.0,13646.0,11040.285714285714,-0.0,62378417.0,176.98887283859275
South Africa,2021-08-06,2511178.0,13523.0,11209.142857142857,-0.0,62378417.0,179.69585308878322
South Africa,2021-08-07,2523488.0,12310.0,10859.42857142857,-0.0,62378417.0,174.08951835742434
South Africa,2021-08-08,2533466.0,9978.0,10033.0,-0.0,62378417.0,160.84088828352282
South Africa,2021-08-09,2540222.0,6756.0,10122.285714285714,-0.0,62378417.0,162.27224416877579
South Africa,2021-08-10,2546762.0,6540.0,10178.42857142857,-0.0,62378417.0,163.17228074942284
South Africa,2021-08-11,2554240.0,7478.0,10279.857142857143,-0.0,62378417.0,164.79830103507024
South Africa,2021-08-12,2568511.0,14271.0,10302.857142857143,-0.0,62378417.0,165.1670183111114
South Africa,2021-08-13,2582427.0,13916.0,10478.142857142857,-0.0,62378417.0,167.97705618504006
South Africa,2021-08-14,2595447.0,13020.0,11070.285714285714,-0.0,62378417.0,177.46980841603778
South Africa,2021-08-15,2605586.0,10139.0,12105.857142857143,-0.0,62378417.0,194.0712465155559
South Africa,2021-08-16,2613569.0,7983.0,12020.142857142857,-0.0,62378417.0,192.69714486571303
South Africa,2021-08-17,2624254.0,10685.0,12076.714285714286,-0.0,62378417.0,193.60405195460933
South Africa,2021-08-18,2638981.0,14727.0,12111.142857142857,-0.0,62378417.0,194.15598278396288
South Africa,2021-08-19,2652652.0,13671.0,12198.142857142857,-0.0,62378417.0,195.55069595855338
South Africa,2021-08-20,2666964.0,14312.0,12148.0,-0.0,62378417.0,194.7468464933953
South Africa,2021-08-21,2680225.0,13261.0,12099.57142857143,-0.0,62378417.0,193.9704790612341
South Africa,2021-08-22,2690973.0,10748.0,11888.714285714286,-0.0,62378417.0,190.59018900262066
South Africa,2021-08-23,2698605.0,7632.0,11760.142857142857,-0.0,62378417.0,188.52903652785636
South Africa,2021-08-24,2708951.0,10346.0,11436.285714285714,-0.0,62378417.0,183.33722246086677
South Africa,2021-08-25,2722202.0,13251.0,10995.142857142857,-0.0,62378417.0,176.26517930300886
South Africa,2021-08-26,2734973.0,12771.0,10565.42857142857,-0.0,62378417.0,169.37634969846334
South Africa,2021-08-27,2747018.0,12045.0,10281.42857142857,-0.0,62378417.0,164.82349289865067
South Africa,2021-08-28,2757191.0,10173.0,9815.42857142857,-0.0,62378417.0,157.35296026233834
South Africa,2021-08-29,2764931.0,7740.0,9285.857142857143,-0.0,62378417.0,148.8633022357259
South Africa,2021-08-30,2770575.0,5644.0,8776.0,-0.0,62378417.0,140.68968758857733
South Africa,2021-08-31,2777659.0,7084.0,8369.42857142857,-0.0,62378417.0,134.17186542948934
South Africa,2021-09-01,2787203.0,9544.0,8117.571428571428,-0.0,62378417.0,130.13429674836775
South Africa,2021-09-02,2796405.0,9202.0,7859.142857142857,-0.0,62378417.0,125.99138027409155
South Africa,2021-09-03,2805604.0,9199.0,7641.142857142857,-0.0,62378417.0,122.49658174465789
South Africa,2021-09-04,2814014.0,8410.0,7453.571428571428,-0.0,62378417.0,119.48958930091842
South Africa,2021-09-05,2819945.0,5931.0,7081.428571428572,-0.0,62378417.0,113.52369797118402
South Africa,2021-09-06,2824063.0,4118.0,6662.428571428572,-0.0,62378417.0,106.80663107286887
South Africa,2021-09-07,2829834.0,5771.0,6188.714285714285,-0.0,62378417.0,99.21242928807067
South Africa,2021-09-08,2836773.0,6939.0,5745.714285714285,-0.0,62378417.0,92.1106139277995
South Africa,2021-09-09,2843042.0,6269.0,5464.285714285715,-0.0,62378417.0,87.59898017748213
South Africa,2021-09-10,2848925.0,5883.0,5253.142857142857,-0.0,62378417.0,84.21410978003588
South Africa,2021-09-11,2854234.0,5309.0,4957.142857142857,-0.0,62378417.0,79.46887874924522
South Africa,2021-09-12,2858195.0,3961.0,4632.571428571428,-0.0,62378417.0,74.2656138351736
South Africa,2021-09-13,2860835.0,2640.0,4339.0,-0.0,62378417.0,69.55931568446182
South Africa,2021-09-14,2864534.0,3699.0,4019.714285714286,-0.0,62378417.0,64.44078703879718
South Africa,2021-09-15,2869201.0,4667.0,3730.714285714286,-0.0,62378417.0,59.80777430941035
South Africa,2021-09-16,2873415.0,4214.0,3490.714285714286,-0.0,62378417.0,55.96028968985035
South Africa,2021-09-17,2877063.0,3648.0,3328.4285714285716,-0.0,62378417.0,53.358657232814544
South Africa,2021-09-18,2880349.0,3286.0,3113.8571428571427,-0.0,62378417.0,49.91882276937458
South Africa,2021-09-19,2882630.0,2281.0,2871.0,-0.0,62378417.0,46.02553476148649
South Africa,2021-09-20,2884134.0,1504.0,2666.5714285714284,-0.0,62378417.0,42.74830232661128
South Africa,2021-09-21,2886331.0,2197.0,2468.4285714285716,-0.0,62378417.0,39.571837346057876
South Africa,2021-09-22,2889298.0,2967.0,2232.4285714285716,-0.0,62378417.0,35.78847747015721
South Africa,2021-09-23,2892081.0,2783.0,2044.7142857142858,-0.0,62378417.0,32.77919485700136
South Africa,2021-09-24,2894342.0,2261.0,1912.4285714285713,-0.0,62378417.0,30.658497977410537
South Africa,2021-09-25,2895976.0,1634.0,1793.857142857143,-0.0,62378417.0,28.757657361794593
South Africa,2021-09-26,2896943.0,967.0,1370.0,-0.0,62378417.0,21.962724703321662
South Africa,2021-09-27,2897521.0,578.0,1513.0,-0.0,62378417.0,24.25518428914283
South Africa,2021-09-28,2898888.0,1367.0,1423.5714285714287,-0.0,62378417.0,22.82153823447345
South Africa,2021-09-29,2898888.0,0.0,1376.7142857142858,-0.0,62378417.0,22.070362665892688
South Africa,2021-09-30,2902672.0,3784.0,1354.142857142857,-0.0,62378417.0,21.708515898100735
South Africa,2021-10-01,2904307.0,1635.0,1332.857142857143,-0.0,62378417.0,21.367280655056426
South Africa,2021-10-02,2905613.0,1306.0,1247.2857142857142,-0.0,62378417.0,19.99546917462997
South Africa,2021-10-03,2906422.0,809.0,1411.4285714285713,-0.0,62378417.0,22.626873834079042
South Africa,2021-10-04,2906851.0,429.0,1012.1428571428571,-0.0,62378417.0,16.225850315227735
South Africa,2021-10-05,2907619.0,768.0,910.5714285714286,-0.0,62378417.0,14.59753986016395
South Africa,2021-10-06,2908768.0,1149.0,840.5714285714286,-0.0,62378417.0,13.475356846125617
South Africa,2021-10-07,2909757.0,989.0,817.5714285714286,-0.0,62378417.0,13.10663957008445
South Africa,2021-10-08,2910681.0,924.0,785.0,-0.0,62378417.0,12.584480943144165
South Africa,2021-10-09,2911497.0,816.0,759.8571428571429,-0.0,62378417.0,12.181411125856927
South Africa,2021-10-10,2912145.0,648.0,730.2857142857143,-0.0,62378417.0,11.707346056661143
South Africa,2021-10-11,2912346.0,201.0,724.2857142857143,-0.0,62378417.0,11.61115894117214
South Africa,2021-10-12,2912938.0,592.0,697.0,-0.0,62378417.0,11.173736582638833
South Africa,2021-10-13,2913880.0,942.0,668.8571428571429,-0.0,62378417.0,10.722573207607093
South Africa,2021-10-14,2914827.0,947.0,635.4285714285714,-0.0,62378417.0,10.18667356416838
South Africa,2021-10-15,2915560.0,733.0,636.7142857142857,-0.0,62378417.0,10.207285088916022
South Africa,2021-10-16,2916179.0,619.0,616.7142857142857,-0.0,62378417.0,9.886661370619356
South Africa,2021-10-17,2916593.0,414.0,566.5714285714286,-0.0,62378417.0,9.082811905461284
South Africa,2021-10-18,2916803.0,210.0,505.57142857142856,-0.0,62378417.0,8.10490956465645
South Africa,2021-10-19,2917255.0,452.0,474.7142857142857,-0.0,62378417.0,7.610232970713023
South Africa,2021-10-20,2917846.0,591.0,450.42857142857144,-0.0,62378417.0,7.220904169924213
South Africa,2021-10-21,2918366.0,520.0,434.14285714285717,-0.0,62378417.0,6.959824856454071
South Africa,2021-10-22,2918883.0,517.0,425.0,-0.0,62378417.0,6.8132540138041655
South Africa,2021-10-23,2919332.0,449.0,407.7142857142857,-0.0,62378417.0,6.53614351441919
South Africa,2021-10-24,2919632.0,300.0,390.7142857142857,-0.0,62378417.0,6.263613353867023
South Africa,2021-10-25,2919778.0,146.0,392.57142857142856,-0.0,62378417.0,6.293385556280285
South Africa,2021-10-26,2920109.0,331.0,386.57142857142856,-0.0,62378417.0,6.197198440791285
South Africa,2021-10-27,2920581.0,472.0,364.85714285714283,-0.0,62378417.0,5.84909268949776
South Africa,2021-10-28,2921114.0,533.0,354.85714285714283,-0.0,62378417.0,5.688780830349427
South Africa,2021-10-29,2921589.0,475.0,349.14285714285717,-0.0,62378417.0,5.597174053693237
South Africa,2021-10-30,2921886.0,297.0,326.0,-0.0,62378417.0,5.2261666082356655
South Africa,2021-10-31,2922116.0,230.0,307.7142857142857,-0.0,62378417.0,4.933024922935856
South Africa,2021-11-01,2922222.0,106.0,277.14285714285717,-0.0,62378417.0,4.442928667825238
South Africa,2021-11-02,2922391.0,169.0,257.7142857142857,-0.0,62378417.0,4.13146562719419
South Africa,2021-11-03,2922735.0,344.0,266.42857142857144,-0.0,62378417.0,4.271165961594881
South Africa,2021-11-04,2923054.0,319.0,262.85714285714283,-0.0,62378417.0,4.213911726184761
South Africa,2021-11-05,2923393.0,339.0,264.2857142857143,-0.0,62378417.0,4.236813420348809
South Africa,2021-11-06,2923751.0,358.0,275.14285714285717,-0.0,62378417.0,4.410866295995571
South Africa,2021-11-07,2923956.0,205.0,269.57142857142856,-0.0,62378417.0,4.321549688755785
South Africa,2021-11-08,2924072.0,116.0,274.85714285714283,-0.0,62378417.0,4.406285957162761
South Africa,2021-11-09,2924317.0,245.0,282.57142857142856,-0.0,62378417.0,4.529955105648618
South Africa,2021-11-10,2924622.0,305.0,275.14285714285717,-0.0,62378417.0,4.410866295995571
South Africa,2021-11-11,2924978.0,356.0,283.2857142857143,-0.0,62378417.0,4.541405952730642
South Africa,2021-11-12,2925371.0,393.0,286.14285714285717,-0.0,62378417.0,4.587209341058738
South Africa,2021-11-13,2925677.0,306.0,290.14285714285717,-0.0,62378417.0,4.651334084718071
South Africa,2021-11-14,2925939.0,262.0,327.42857142857144,-0.0,62378417.0,5.249068302399714
South Africa,2021-11-15,2926075.0,136.0,360.14285714285717,-0.0,62378417.0,5.773517098756405
