country,CountryCode,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
China,CHN,20200609,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200610,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200611,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200612,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200613,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200614,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200615,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200616,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200617,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200618,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200619,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200620,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200621,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200622,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200623,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200624,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200625,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200626,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200627,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200628,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200629,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200630,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200701,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200702,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200703,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200704,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200705,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200706,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200707,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200708,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200709,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200710,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200711,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200712,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200713,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200714,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200715,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200716,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200717,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200718,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200719,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200720,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200721,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200722,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200723,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200724,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200725,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200726,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200727,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200728,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200729,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200730,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200731,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200801,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200802,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200803,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200804,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200805,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200806,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200807,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200808,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200809,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200810,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200811,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200812,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200813,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200814,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200815,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200816,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200817,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200818,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200819,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200820,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200821,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200822,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200823,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200824,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200825,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200826,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200827,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200828,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200829,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200830,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200831,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200901,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,78.24,68.49,72.92,37.5
China,CHN,20200902,2.0,1.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,55.09,55.47,58.04,37.5
China,CHN,20200903,2.0,1.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,55.09,55.47,58.04,37.5
China,CHN,20200904,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200905,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200906,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200907,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200908,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200909,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200910,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200911,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200912,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200913,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200914,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,46.76,50.78,52.68,37.5
China,CHN,20200915,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,81.94,70.57,75.3,37.5
China,CHN,20200916,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,81.94,70.57,75.3,37.5
China,CHN,20200917,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,81.94,70.57,75.3,37.5
China,CHN,20200918,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,81.94,70.57,75.3,37.5
China,CHN,20200919,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,81.94,70.57,75.3,37.5
China,CHN,20200920,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,81.94,70.57,75.3,37.5
China,CHN,20200921,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,75.46,66.93,71.13,37.5
China,CHN,20200922,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,71.76,64.84,68.75,37.5
China,CHN,20200923,2.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,63.43,60.16,63.39,37.5
China,CHN,20200924,2.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,63.43,60.16,63.39,37.5
China,CHN,20200925,2.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,63.43,60.16,63.39,37.5
China,CHN,20200926,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20200927,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20200928,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20200929,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20200930,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201001,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201002,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201003,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201004,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201005,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201006,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201007,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201008,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201009,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,54.17,54.95,57.44,37.5
China,CHN,20201010,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,52.31,53.91,56.25,37.5
China,CHN,20201011,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,52.31,53.91,56.25,37.5
China,CHN,20201012,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201013,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201014,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201015,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201016,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201017,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201018,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201019,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201020,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201021,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201022,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201023,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,61.57,59.11,62.2,37.5
China,CHN,20201024,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,81.94,72.92,77.98,37.5
China,CHN,20201025,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,81.94,72.92,77.98,37.5
China,CHN,20201026,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,81.94,72.92,77.98,37.5
China,CHN,20201027,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,81.94,72.92,77.98,37.5
China,CHN,20201028,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,81.94,72.92,77.98,37.5
China,CHN,20201029,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,81.94,72.92,77.98,37.5
China,CHN,20201030,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,68.98,68.75,69.64,62.5
China,CHN,20201031,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201101,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201102,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201103,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201104,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201105,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201106,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201107,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201108,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201109,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201110,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201111,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201112,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201113,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201114,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
China,CHN,20201115,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,63.43,65.62,66.07,62.5
