country,date,new_cases,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,stringency_index,reproduction_rate,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,population
China,2020-09-18,44.0,24.857143,0.01744141,0.000300714,81.94,0.9968,0.00014743082,680957.5,,,,1425179562.0
China,2020-09-19,17.0,24.428572,0.017140698,0.00040095198,81.94,0.9866,0.00015102334,665469.7,,,,1425179562.0
China,2020-09-20,26.0,24.857143,0.01744141,0.000300714,81.94,0.9515,0.00015447766,651227.25,,,,1425179562.0
China,2020-09-21,36.0,25.857143,0.018143076,0.000300714,75.46,0.9218,0.00015959007,630260.06,,,,1425179562.0
China,2020-09-22,14.0,24.571428,0.017240936,0.00020047599,71.76,0.9144,0.00016332076,614270.06,,,,1425179562.0
China,2020-09-23,18.0,24.857143,0.01744141,0.000100237994,63.43,0.9144,0.00016636057,601984.1,,,,1425179562.0
China,2020-09-24,10.0,23.571428,0.01653927,0.00020047599,63.43,0.9284,0.00016732777,598018.25,,,,1425179562.0
China,2020-09-25,15.0,19.428572,0.013632367,0.00020047599,63.43,0.9542,0.0001620772,621736.1,,,,1425179562.0
China,2020-09-26,18.0,19.571428,0.013732606,0.00020047599,54.17,0.982,0.0001573793,643172.0,,,,1425179562.0
China,2020-09-27,15.0,18.0,0.012629988,0.00020047599,54.17,0.9805,0.00015074699,675509.2,,,,1425179562.0
China,2020-09-28,27.0,16.714285,0.011727845,0.00020047599,54.17,0.9858,0.0001419039,720146.25,,,,1425179562.0
China,2020-09-29,25.0,18.285715,0.012830463,0.00020047599,54.17,1.0182,0.00013582427,749664.75,,,,1425179562.0
China,2020-09-30,23.0,19.0,0.013331654,0.00020047599,54.17,1.0212,0.00013015918,775832.25,,,,1425179562.0
China,2020-10-01,20.0,20.428572,0.014334033,0.000100237994,54.17,1.0135,0.00012711936,789603.8,,,,1425179562.0
China,2020-10-02,21.0,21.285715,0.014935462,0.000100237994,54.17,1.0334,0.00012891562,780128.4,,,,1425179562.0
China,2020-10-03,19.0,21.428572,0.015035699,0.0,54.17,1.018,0.00013071187,770784.9,,,,1425179562.0
China,2020-10-04,20.0,22.142857,0.015536889,0.0,54.17,1.032,0.0001347189,748853.0,,,,1425179562.0
China,2020-10-05,25.0,21.857143,0.015336413,0.0,54.17,1.054,0.00013969313,719149.6,,,,1425179562.0
China,2020-10-06,24.0,21.714285,0.015236176,0.0,54.17,1.0767,0.00014300928,700930.06,,,,1425179562.0
China,2020-10-07,18.0,21.0,0.014734985,0.0,54.17,1.0901,0.00014494371,690353.7,,,,1425179562.0
China,2020-10-08,24.0,21.571428,0.015135937,0.0,54.17,1.0951,0.0001460491,684881.5,,,,1425179562.0
China,2020-10-09,40.0,24.285715,0.01704046,0.0,54.17,1.0954,0.00014895074,672636.4,,,,1425179562.0
China,2020-10-10,26.0,25.285715,0.017742125,0.0,52.31,1.1091,0.00015268142,657616.06,,,,1425179562.0
China,2020-10-11,27.0,26.285715,0.018443791,0.0,52.31,1.065,0.00015668845,642597.5,,,,1425179562.0
China,2020-10-12,28.0,26.714285,0.018744506,0.0,61.57,1.018,0.00016138633,625045.5,,,,1425179562.0
China,2020-10-13,26.0,27.0,0.01894498,0.0,61.57,1.0033,0.00016649874,606022.6,,,,1425179562.0
China,2020-10-14,28.0,28.428572,0.019947361,0.0,61.57,0.9907,0.00017368374,579767.56,,,,1425179562.0
China,2020-10-15,11.0,26.571428,0.018644268,0.0,61.57,1.0187,0.00017851981,561361.6,,,,1425179562.0
China,2020-10-16,37.0,26.142857,0.018343553,0.0,61.57,1.0048,0.00018031606,555189.7,,,,1425179562.0
China,2020-10-17,24.0,25.857143,0.018143076,0.0,61.57,1.0276,0.00018086875,553345.56,,,,1425179562.0
China,2020-10-18,30.0,26.285715,0.018443791,0.0,61.57,1.0594,0.00018086875,553345.56,,,,1425179562.0
China,2020-10-19,17.0,24.714285,0.017341174,0.0,61.57,1.0794,0.00017893432,559737.3,,,,1425179562.0
China,2020-10-20,39.0,26.571428,0.018644268,0.0,61.57,1.093,0.00017851981,560997.75,,,,1425179562.0
China,2020-10-21,19.0,25.285715,0.017742125,0.0,61.57,1.1211,0.00017548,570222.94,,,,1425179562.0
China,2020-10-22,23.0,27.0,0.01894498,0.0,61.57,1.1772,0.00017589451,568962.5,,,,1425179562.0
China,2020-10-23,33.0,26.428572,0.01854403,0.0,61.57,1.2169,0.00017617087,568089.94,,,,1425179562.0
China,2020-10-24,32.0,27.571428,0.019345934,0.0,81.94,1.2882,0.00017782894,563016.25,,,,1425179562.0
China,2020-10-25,22.0,26.428572,0.01854403,0.0,81.94,1.3912,0.00017796711,562582.4,,,,1425179562.0
China,2020-10-26,26.0,27.714285,0.019446172,0.0,81.94,1.5526,0.00018086875,553340.7,,,,1425179562.0
China,2020-10-27,24.0,25.571428,0.017942602,0.0,81.94,1.4505,0.00017990154,556446.06,,,,1425179562.0
China,2020-10-28,47.0,29.571428,0.020749265,0.0,81.94,1.3154,0.00018404673,544352.4,,,,1425179562.0
China,2020-10-29,50.0,33.42857,0.02345569,0.0,81.94,1.2234,0.00019026453,529323.94,,,,1425179562.0
China,2020-10-30,31.0,33.142857,0.023255214,0.0,68.98,1.2246,0.00019675867,513149.88,,,,1425179562.0
China,2020-10-31,41.0,34.42857,0.024157356,0.0,63.43,1.1938,0.00020339098,497907.72,,,,1425179562.0
China,2020-11-01,28.0,35.285713,0.024758784,0.0,63.43,1.1954,0.00021195773,477867.47,,,,1425179562.0
China,2020-11-02,34.0,36.42857,0.025560688,0.0,63.43,1.1685,0.00022038628,459655.03,,,,1425179562.0
China,2020-11-03,60.0,41.57143,0.029169256,0.0,63.43,1.1814,0.00023586169,427897.12,,,,1425179562.0
China,2020-11-04,30.0,39.142857,0.027465211,0.0,63.43,1.1801,0.0002451193,410449.6,,,,1425179562.0
China,2020-11-05,32.0,36.57143,0.025660926,0.000100237994,63.43,1.0602,0.0002481591,405025.25,,,,1425179562.0
China,2020-11-06,44.0,38.42857,0.02696402,0.00020047599,63.43,0.9587,0.00025327152,396268.53,,,,1425179562.0
China,2020-11-07,43.0,38.714287,0.027164496,0.00020047599,63.43,0.8858,0.00025741672,389484.06,,,,1425179562.0
China,2020-11-08,31.0,39.142857,0.027465211,0.00020047599,63.43,0.8232,0.0002611474,383591.6,,,,1425179562.0
China,2020-11-09,47.0,41.0,0.028768305,0.00020047599,63.43,0.7522,0.00026556893,377133.47,,,,1425179562.0
China,2020-11-10,29.0,36.57143,0.025660926,0.00020047599,63.43,0.7439,0.00026073286,384072.75,,,,1425179562.0
China,2020-11-11,28.0,36.285713,0.025460452,0.000300714,63.43,0.7208,0.00025796943,388317.25,,,,1425179562.0
China,2020-11-12,37.0,37.0,0.025961641,0.00020047599,63.43,0.704,0.00025838392,387648.97,,,,1425179562.0
China,2020-11-13,36.0,35.857143,0.025159737,0.000100237994,63.43,0.686,0.00025589683,391586.5,,,,1425179562.0
China,2020-11-14,32.0,34.285713,0.024057118,0.000100237994,63.43,0.6754,0.00025161344,398626.3,,,,1425179562.0
China,2020-11-15,24.0,33.285713,0.023355452,0.000100237994,63.43,0.6871,0.00024594835,408111.78,,,,1425179562.0
China,2020-11-16,24.0,30.0,0.021049978,0.000100237994,63.43,0.7424,0.000235309,426981.66,,,,1425179562.0
China,2020-11-17,24.0,29.285715,0.020548789,0.000100237994,63.43,0.8237,0.00022826217,441335.12,,,,1425179562.0
China,2020-11-18,14.0,27.285715,0.019145457,0.0,63.43,0.9318,0.00021955726,460515.34,,,,1425179562.0
China,2020-11-19,23.0,25.285715,0.017742125,0.0,63.43,1.0869,0.00020822705,486934.6,,,,1425179562.0
China,2020-11-20,31.0,24.571428,0.017240936,0.0,76.39,1.2466,0.00019731137,513962.03,,,,1425179562.0
China,2020-11-21,44.0,26.285715,0.018443791,0.0,76.39,1.3873,0.00018957366,532692.06,,,,1425179562.0
China,2020-11-22,60.0,31.428572,0.022052359,0.0,76.39,1.4674,0.00018777742,536437.9,,,,1425179562.0
China,2020-11-23,85.0,40.142857,0.028166877,0.0,76.39,1.5054,0.00019758771,518666.84,,,,1425179562.0
China,2020-11-24,96.0,50.42857,0.035384014,0.0,81.94,1.5033,0.00021803736,488459.47,,,,1425179562.0
China,2020-11-25,85.0,60.57143,0.04250091,0.0,81.94,1.4905,0.0002502317,445964.6,,,,1425179562.0
China,2020-11-26,111.0,73.14286,0.051321853,0.0,81.94,1.4483,0.00029651975,391365.97,,,,1425179562.0
China,2020-11-27,88.0,81.28571,0.05703542,0.0,81.94,1.4133,0.0003513745,331451.75,,,,1425179562.0
China,2020-11-28,112.0,91.0,0.0638516,0.0,81.94,1.3752,0.00041396698,274366.9,,,,1425179562.0
China,2020-11-29,104.0,97.28571,0.06826208,0.000100237994,81.94,1.3531,0.00047766484,228919.28,,,,1425179562.0
China,2020-11-30,136.0,104.57143,0.07337421,0.000100237994,81.94,1.296,0.00053998095,196534.62,,,,1425179562.0
China,2020-12-01,112.0,106.85714,0.074978024,0.000100237994,81.94,1.2669,0.00059455936,174439.28,,,,1425179562.0
China,2020-12-02,91.0,107.71429,0.07557945,0.000100237994,81.94,1.2569,0.00064015656,159193.25,,,,1425179562.0
China,2020-12-03,129.0,110.28571,0.077383734,0.00020047599,81.94,1.2398,0.0006760816,149477.73,,,,1425179562.0
China,2020-12-04,108.0,113.14286,0.07938849,0.000300714,81.94,1.2173,0.0007068942,142168.9,,,,1425179562.0
China,2020-12-05,133.0,116.14286,0.08149349,0.00040095198,81.94,1.1688,0.0007312127,137149.39,,,,1425179562.0
China,2020-12-06,122.0,118.71429,0.083297774,0.000300714,81.94,1.1137,0.00075193867,133234.47,,,,1425179562.0
China,2020-12-07,133.0,118.28571,0.08299706,0.000300714,81.94,1.0883,0.0007652033,130895.03,,,,1425179562.0
China,2020-12-08,90.0,115.14286,0.08079182,0.000300714,78.24,1.0911,0.00077321735,129474.11,,,,1425179562.0
China,2020-12-09,117.0,118.85714,0.083398014,0.000300714,78.24,1.0845,0.0007839949,127637.66,,,,1425179562.0
China,2020-12-10,118.0,117.28571,0.082295395,0.00040095198,78.24,1.075,0.0007907654,126495.79,,,,1425179562.0
China,2020-12-11,131.0,120.57143,0.084600866,0.000300714,78.24,1.0435,0.0007979504,125346.8,,,,1425179562.0
China,2020-12-12,100.0,115.85714,0.08129302,0.00020047599,78.24,1.0219,0.000797674,125391.6,,,,1425179562.0
China,2020-12-13,101.0,112.85714,0.07918802,0.000300714,78.24,1.0153,0.00079200894,126314.04,,,,1425179562.0
China,2020-12-14,114.0,110.14286,0.077283494,0.00050118996,78.24,1.0071,0.00078413304,127632.81,,,,1425179562.0
China,2020-12-15,103.0,112.0,0.078586586,0.00080190395,78.24,1.0096,0.00078109326,128147.03,,,,1425179562.0
China,2020-12-16,112.0,111.28571,0.0780854,0.001102618,78.24,1.0008,0.00077377004,129354.836,,,,1425179562.0
China,2020-12-17,96.0,108.14286,0.07588016,0.00090214197,78.24,1.0045,0.00076492695,130875.805,,,,1425179562.0
China,2020-12-18,116.0,106.0,0.07437659,0.001102618,78.24,1.0025,0.0007508333,133281.47,,,,1425179562.0
China,2020-12-19,89.0,104.42857,0.07327397,0.0015035699,78.24,1.0076,0.00073977944,135274.58,,,,1425179562.0
China,2020-12-20,136.0,109.42857,0.0767823,0.001403332,78.24,0.9774,0.0007364633,135860.36,,,,1425179562.0
China,2020-12-21,100.0,107.42857,0.07537897,0.001303094,78.24,0.959,0.000733838,136344.38,,,,1425179562.0
China,2020-12-22,100.0,107.0,0.07507826,0.001102618,78.24,0.9385,0.00072900194,137224.7,,,,1425179562.0
China,2020-12-23,82.0,102.71429,0.07207112,0.00090214197,78.24,0.9243,0.00072071154,138806.92,,,,1425179562.0
China,2020-12-24,76.0,99.85714,0.07006636,0.0010023799,78.24,0.9247,0.0007126975,140425.88,,,,1425179562.0
China,2020-12-25,85.0,95.42857,0.06695898,0.0010023799,78.24,0.9272,0.0007024727,142631.0,,,,1425179562.0
China,2020-12-26,81.0,94.28571,0.06615708,0.000701666,78.24,0.9302,0.0006926624,144804.58,,,,1425179562.0
China,2020-12-27,84.0,86.85714,0.060944702,0.000701666,78.24,0.9386,0.000670831,149815.36,,,,1425179562.0
China,2020-12-28,93.0,85.85714,0.060243037,0.000701666,78.24,0.9371,0.0006499668,154750.11,,,,1425179562.0
China,2020-12-29,96.0,85.28571,0.059842084,0.0010023799,78.24,0.9314,0.0006289645,159770.84,,,,1425179562.0
China,2020-12-30,79.0,84.85714,0.05954137,0.001102618,78.24,0.9405,0.00061169284,164093.73,,,,1425179562.0
China,2020-12-31,81.0,85.57143,0.06004256,0.001403332,78.24,0.9456,0.0005978755,167621.31,,,,1425179562.0
China,2021-01-01,156.0,95.71429,0.06715946,0.001303094,78.24,0.96,0.0005981519,167555.31,,,,1425179562.0
China,2021-01-02,65.0,93.42857,0.06555565,0.001303094,78.24,0.9901,0.0005973228,167760.61,,,,1425179562.0
China,2021-01-03,78.0,92.57143,0.06495422,0.001403332,78.24,1.0445,0.00060284976,166261.06,,,,1425179562.0
China,2021-01-04,89.0,92.0,0.06455327,0.001303094,78.24,1.125,0.00060879125,164620.14,,,,1425179562.0
China,2021-01-05,66.0,87.71429,0.06154613,0.001202856,78.24,1.1825,0.00061114016,163935.14,,,,1425179562.0
China,2021-01-06,90.0,89.28571,0.06264875,0.0010023799,78.24,1.2558,0.00061542355,162701.83,,,,1425179562.0
China,2021-01-07,89.0,90.42857,0.06345065,0.000701666,78.24,1.2896,0.0006201214,161377.4,,,,1425179562.0
China,2021-01-08,81.0,79.71429,0.0559328,0.000601428,78.24,1.2941,0.00060464605,165802.16,,,,1425179562.0
China,2021-01-09,131.0,89.14286,0.06254851,0.000601428,78.24,1.3074,0.00060050085,166887.92,,,,1425179562.0
China,2021-01-10,134.0,97.14286,0.06816184,0.000701666,78.24,1.3128,0.0006049224,165815.3,,,,1425179562.0
China,2021-01-11,102.0,99.0,0.06946493,0.00080190395,78.24,1.3506,0.0006116929,164193.66,,,,1425179562.0
China,2021-01-12,179.0,115.14286,0.08079182,0.000601428,78.24,1.4114,0.00063822215,158463.34,,,,1425179562.0
China,2021-01-13,184.0,128.57143,0.09021419,0.000701666,78.24,1.3955,0.00067621976,151242.47,,,,1425179562.0
China,2021-01-14,173.0,140.57143,0.09863419,0.00080190395,78.24,1.3888,0.00072471856,142919.3,,,,1425179562.0
China,2021-01-15,169.0,153.14285,0.107455134,0.00080190395,78.24,1.3565,0.0007957396,130227.77,,,,1425179562.0
China,2021-01-16,166.0,158.14285,0.110963464,0.000701666,78.24,1.3262,0.0008624773,119900.27,,,,1425179562.0
China,2021-01-17,169.0,163.14285,0.11447179,0.000601428,78.24,1.3084,0.0009263133,111113.15,,,,1425179562.0
China,2021-01-18,232.0,181.71428,0.12750272,0.00050118996,78.24,1.276,0.0010063156,101411.664,,,,1425179562.0
China,2021-01-19,165.0,179.71428,0.1260994,0.00050118996,78.24,1.2157,0.0010687698,94827.47,,,,1425179562.0
China,2021-01-20,223.0,185.28572,0.13000868,0.000601428,78.24,1.1805,0.0011236246,89804.18,,,,1425179562.0
China,2021-01-21,175.0,185.57143,0.13020916,0.00050118996,78.24,1.1352,0.0011671492,86164.305,,,,1425179562.0
China,2021-01-22,178.0,186.85715,0.1311113,0.000601428,78.24,1.0886,0.0011997581,83678.375,,,,1425179562.0
China,2021-01-23,164.0,186.57143,0.13091083,0.000701666,78.24,1.0256,0.0012272546,81645.35,,,,1425179562.0
China,2021-01-24,205.0,191.71428,0.13451938,0.000601428,78.24,0.9631,0.0012548892,79717.86,,,,1425179562.0
China,2021-01-25,155.0,180.71428,0.12680106,0.000701666,78.24,0.872,0.001253922,79782.12,,,,1425179562.0
China,2021-01-26,140.0,177.14285,0.124295115,0.00090214197,78.24,0.8213,0.0012514349,79952.55,,,,1425179562.0
China,2021-01-27,117.0,162.0,0.11366989,0.00090214197,78.24,0.7714,0.0012289126,81589.42,,,,1425179562.0
China,2021-01-28,93.0,150.28572,0.10545037,0.0010023799,78.24,0.706,0.0011947838,84259.055,,,,1425179562.0
China,2021-01-29,106.0,140.0,0.09823324,0.001102618,78.24,0.6571,0.001149463,88038.43,,,,1425179562.0
China,2021-01-30,130.0,135.14285,0.09482514,0.001102618,78.24,0.6123,0.0010997207,92342.195,,,,1425179562.0
China,2021-01-31,97.0,119.71429,0.08399944,0.001303094,78.24,0.5585,0.0010300814,98961.52,,,,1425179562.0
China,2021-02-01,65.0,106.85714,0.074978024,0.001403332,78.24,0.5377,0.00095864583,107031.62,,,,1425179562.0
China,2021-02-02,53.0,94.42857,0.06625731,0.001202856,78.24,0.5215,0.00087864354,117465.24,,,,1425179562.0
China,2021-02-03,51.0,85.0,0.059641607,0.001202856,78.24,0.5112,0.0008041682,129264.07,,,,1425179562.0
China,2021-02-04,44.0,78.0,0.054729946,0.001102618,78.24,0.5072,0.0007342525,142275.4,,,,1425179562.0
China,2021-02-05,54.0,70.57143,0.04951757,0.001102618,78.24,0.5161,0.0006671003,157102.75,,,,1425179562.0
China,2021-02-06,31.0,56.42857,0.03959401,0.0010023799,78.24,0.5129,0.0005909669,178882.03,,,,1425179562.0
China,2021-02-07,44.0,48.857143,0.034281395,0.00080190395,78.24,0.536,0.00052243297,204443.84,,,,1425179562.0
China,2021-02-08,47.0,46.285713,0.03247711,0.000601428,78.24,0.558,0.0004638475,230284.23,,,,1425179562.0
China,2021-02-09,45.0,45.142857,0.03167521,0.00050118996,78.24,0.5616,0.00041617776,254679.8,,,,1425179562.0
China,2021-02-10,21.0,40.857143,0.028668066,0.00050118996,78.24,0.547,0.0003734822,281499.6,,,,1425179562.0
China,2021-02-11,34.0,39.42857,0.027665688,0.00050118996,78.24,0.5556,0.00033617546,307962.78,,,,1425179562.0
China,2021-02-12,33.0,36.42857,0.025560688,0.00050118996,78.24,0.5501,0.00030315205,335985.53,,,,1425179562.0
China,2021-02-13,19.0,34.714287,0.024357833,0.000601428,78.24,0.5579,0.00028214973,359375.0,,,,1425179562.0
China,2021-02-14,21.0,31.428572,0.022052359,0.000701666,78.24,0.581,0.0002652926,383324.2,,,,1425179562.0
China,2021-02-15,25.0,28.285715,0.019847123,0.000701666,78.24,0.6042,0.00024788277,412333.7,,,,1425179562.0
China,2021-02-16,15.0,24.0,0.016839983,0.000701666,78.24,0.6302,0.00022743313,453509.8,,,,1425179562.0
China,2021-02-17,28.0,25.0,0.017541649,0.000701666,78.24,0.6668,0.0002120959,486266.4,,,,1425179562.0
China,2021-02-18,20.0,23.0,0.016138317,0.00080190395,78.24,0.6956,0.00019620598,524491.0,,,,1425179562.0
China,2021-02-19,22.0,21.428572,0.015035699,0.000601428,78.24,0.7093,0.00018169779,565036.06,,,,1425179562.0
China,2021-02-20,23.0,22.0,0.015436651,0.00050118996,78.24,0.7411,0.00016940037,600163.25,,,,1425179562.0
China,2021-02-21,31.0,23.428572,0.016439032,0.00040095198,78.24,0.7818,0.00016166267,623087.8,,,,1425179562.0
China,2021-02-22,26.0,23.571428,0.01653927,0.00040095198,61.57,0.8161,0.00015710296,638007.0,,,,1425179562.0
China,2021-02-23,24.0,24.857143,0.01744141,0.00040095198,61.57,0.8513,0.000157932,634975.4,,,,1425179562.0
China,2021-02-24,28.0,24.857143,0.01744141,0.00020047599,61.57,0.8773,0.00015779382,635460.44,,,,1425179562.0
China,2021-02-25,24.0,25.428572,0.017842364,0.000100237994,61.57,0.9,0.00016014276,626698.8,,,,1425179562.0
China,2021-02-26,34.0,27.142857,0.019045219,0.000100237994,61.57,0.9409,0.0001656697,605969.06,,,,1425179562.0
China,2021-02-27,42.0,29.857143,0.020949742,0.000100237994,61.57,0.975,0.00017326923,580729.8,,,,1425179562.0
China,2021-02-28,42.0,31.428572,0.022052359,0.000100237994,61.57,0.9928,0.00018100692,557805.25,,,,1425179562.0
China,2021-03-01,25.0,31.285715,0.02195212,0.00020047599,56.02,0.9827,0.00018846829,535733.06,,,,1425179562.0
China,2021-03-02,23.0,31.142857,0.021851882,0.000300714,56.02,0.9753,0.0001945479,518600.3,,,,1425179562.0
China,2021-03-03,27.0,31.0,0.021751646,0.000300714,56.02,0.9829,0.00020048935,501779.78,,,,1425179562.0
China,2021-03-04,20.0,30.428572,0.021350693,0.00020047599,56.02,0.971,0.00020532541,488145.0,,,,1425179562.0
China,2021-03-05,21.0,28.571428,0.0200476,0.000300714,56.02,0.9735,0.00020670715,484258.16,,,,1425179562.0
China,2021-03-06,28.0,26.571428,0.018644268,0.000300714,56.02,1.0119,0.00020352915,492996.88,,,,1425179562.0
China,2021-03-07,37.0,25.857143,0.018143076,0.00050118996,56.02,1.0349,0.0001981404,507462.72,,,,1425179562.0
China,2021-03-08,24.0,25.714285,0.01804284,0.00040095198,56.02,1.0471,0.00019275164,522075.34,,,,1425179562.0
China,2021-03-09,27.0,26.285715,0.018443791,0.000300714,56.02,1.0837,0.00018805376,534594.75,,,,1425179562.0
China,2021-03-10,20.0,25.285715,0.017742125,0.000300714,56.02,1.1169,0.00018252683,549976.56,,,,1425179562.0
China,2021-03-11,31.0,26.857143,0.018844742,0.00040095198,56.02,1.1591,0.00017907251,559197.6,,,,1425179562.0
China,2021-03-12,73.0,34.285713,0.024057118,0.000300714,56.02,1.202,0.00018459943,546889.3,,,,1425179562.0
China,2021-03-13,57.0,38.42857,0.02696402,0.000300714,56.02,1.1667,0.0001960678,522387.8,,,,1425179562.0
China,2021-03-14,30.0,37.42857,0.026262354,0.000100237994,56.02,1.0714,0.00020725983,497159.7,,,,1425179562.0
China,2021-03-15,48.0,40.857143,0.028668066,0.000100237994,51.39,1.0016,0.0002219062,466747.53,,,,1425179562.0
China,2021-03-16,22.0,40.142857,0.028166877,0.000100237994,51.39,0.9195,0.000235309,439038.1,,,,1425179562.0
China,2021-03-17,17.0,39.714287,0.027866162,0.000100237994,51.39,0.861,0.0002492645,408721.3,,,,1425179562.0
China,2021-03-18,29.0,39.42857,0.027665688,0.0,51.39,0.8066,0.00026142373,383672.0,,,,1425179562.0
China,2021-03-19,23.0,32.285713,0.022653786,0.0,51.39,0.7672,0.00025948932,387484.3,,,,1425179562.0
China,2021-03-20,21.0,27.142857,0.019045219,0.0,51.39,0.7854,0.00024857363,410314.06,,,,1425179562.0
China,2021-03-21,16.0,25.142857,0.017641887,0.0,51.39,0.8243,0.00023669073,437860.44,,,,1425179562.0
China,2021-03-22,27.0,22.142857,0.015536889,0.0,51.39,0.8932,0.00021859004,481507.34,,,,1425179562.0
China,2021-03-23,23.0,22.285715,0.015637128,0.0,51.39,0.9508,0.00020131838,523624.53,,,,1425179562.0
China,2021-03-24,23.0,23.142857,0.016238555,0.000100237994,51.39,0.9756,0.0001852903,561667.8,,,,1425179562.0
China,2021-03-25,23.0,22.285715,0.015637128,0.000100237994,51.39,0.9991,0.0001687095,602832.75,,,,1425179562.0
China,2021-03-26,24.0,22.428572,0.015737366,0.000100237994,51.39,1.0397,0.00015917556,631555.2,,,,1425179562.0
China,2021-03-27,21.0,22.428572,0.015737366,0.00020047599,51.39,1.0349,0.00015461585,647894.75,,,,1425179562.0
China,2021-03-28,18.0,22.714285,0.01593784,0.00020047599,51.39,1.016,0.00015226689,656867.4,,,,1425179562.0
China,2021-03-29,17.0,21.285715,0.014935462,0.00020047599,44.44,1.0269,0.00015143785,660704.56,,,,1425179562.0
China,2021-03-30,19.0,20.714285,0.01453451,0.00020047599,44.44,1.0611,0.00014991795,667887.1,,,,1425179562.0
China,2021-03-31,28.0,21.428572,0.015035699,0.000100237994,50.0,1.1296,0.00014825987,675180.94,,,,1425179562.0
China,2021-04-01,28.0,22.142857,0.015536889,0.000100237994,50.0,1.2084,0.0001481217,675791.8,,,,1425179562.0
China,2021-04-02,48.0,25.571428,0.017942602,0.000100237994,50.0,1.2059,0.00015116151,664229.3,,,,1425179562.0
China,2021-04-03,29.0,26.714285,0.018744506,0.0,50.0,1.162,0.0001553067,649136.9,,,,1425179562.0
China,2021-04-04,41.0,30.0,0.021049978,0.0,50.0,1.1362,0.00016235354,626577.2,,,,1425179562.0
China,2021-04-05,41.0,33.42857,0.02345569,0.0,78.24,1.0909,0.00017409826,590569.4,,,,1425179562.0
China,2021-04-06,21.0,33.714287,0.023656167,0.0,78.24,1.019,0.00018667203,551292.06,,,,1425179562.0
China,2021-04-07,33.0,34.42857,0.024157356,0.0,78.24,0.9887,0.00019924578,514111.75,,,,1425179562.0
China,2021-04-08,31.0,34.857143,0.024458071,0.0,78.24,0.9465,0.0002115432,479354.25,,,,1425179562.0
