wave_id,province,variant,wave_start,day,date,reported_cases
W059,Tianjin,Omicron,2022-01-08,27,2022-02-04,2.0
W059,Tianjin,Omicron,2022-01-08,28,2022-02-05,2.0
W059,Tianjin,Omicron,2022-01-08,29,2022-02-06,1.0
W059,Tianjin,Omicron,2022-01-08,30,2022-02-07,1.0
W060,Beijing,Omicron,2022-01-15,0,2022-01-15,1.0
W060,Beijing,Omicron,2022-01-15,1,2022-01-16,0.0
W060,Beijing,Omicron,2022-01-15,2,2022-01-17,1.0
W060,Beijing,Omicron,2022-01-15,3,2022-01-18,2.0
W060,Beijing,Omicron,2022-01-15,4,2022-01-19,3.0
W060,Beijing,Omicron,2022-01-15,5,2022-01-20,5.0
W060,Beijing,Omicron,2022-01-15,6,2022-01-21,16.0
W060,Beijing,Omicron,2022-01-15,7,2022-01-22,13.0
W060,Beijing,Omicron,2022-01-15,8,2022-01-23,8.0
W060,Beijing,Omicron,2022-01-15,9,2022-01-24,6.0
W060,Beijing,Omicron,2022-01-15,10,2022-01-25,19.0
W060,Beijing,Omicron,2022-01-15,11,2022-01-26,5.0
W060,Beijing,Omicron,2022-01-15,12,2022-01-27,9.0
W060,Beijing,Omicron,2022-01-15,13,2022-01-28,5.0
W060,Beijing,Omicron,2022-01-15,14,2022-01-29,20.0
W060,Beijing,Omicron,2022-01-15,15,2022-01-30,3.0
W060,Beijing,Omicron,2022-01-15,16,2022-01-31,3.0
W060,Beijing,Omicron,2022-01-15,17,2022-02-01,2.0
W060,Beijing,Omicron,2022-01-15,18,2022-02-02,2.0
W060,Beijing,Omicron,2022-01-15,19,2022-02-03,1.0
W060,Beijing,Omicron,2022-01-15,20,2022-02-04,1.0
W060,Beijing,Omicron,2022-01-15,21,2022-02-05,1.0
W060,Beijing,Omicron,2022-01-15,22,2022-02-06,3.0
W061,Xinjiang,Omicron,2022-01-23,0,2022-01-23,2.0
W061,Xinjiang,Omicron,2022-01-23,1,2022-01-24,22.0
W061,Xinjiang,Omicron,2022-01-23,2,2022-01-25,8.0
W061,Xinjiang,Omicron,2022-01-23,3,2022-01-26,7.0
W061,Xinjiang,Omicron,2022-01-23,4,2022-01-27,1.0
W061,Xinjiang,Omicron,2022-01-23,5,2022-01-28,5.0
W061,Xinjiang,Omicron,2022-01-23,6,2022-01-29,3.0
W062,Heilongjiang,Omicron,2022-01-25,0,2022-01-25,13.0
W062,Heilongjiang,Omicron,2022-01-25,1,2022-01-26,16.0
W062,Heilongjiang,Omicron,2022-01-25,2,2022-01-27,18.0
W062,Heilongjiang,Omicron,2022-01-25,3,2022-01-28,2.0
W062,Heilongjiang,Omicron,2022-01-25,4,2022-01-29,20.0
W062,Heilongjiang,Omicron,2022-01-25,5,2022-01-30,4.0
W063,Zhejiang,Omicron,2022-01-26,0,2022-01-26,6.0
W063,Zhejiang,Omicron,2022-01-26,1,2022-01-27,16.0
W063,Zhejiang,Omicron,2022-01-26,2,2022-01-28,18.0
W063,Zhejiang,Omicron,2022-01-26,3,2022-01-29,0.0
W063,Zhejiang,Omicron,2022-01-26,4,2022-01-30,24.0
W063,Zhejiang,Omicron,2022-01-26,5,2022-01-31,13.0
W063,Zhejiang,Omicron,2022-01-26,6,2022-02-01,15.0
W063,Zhejiang,Omicron,2022-01-26,7,2022-02-02,1.0
W063,Zhejiang,Omicron,2022-01-26,8,2022-02-03,2.0
W064,Guangxi,Omicron,2022-02-05,0,2022-02-05,6.0
W064,Guangxi,Omicron,2022-02-05,1,2022-02-06,42.0
W064,Guangxi,Omicron,2022-02-05,2,2022-02-07,66.0
W064,Guangxi,Omicron,2022-02-05,3,2022-02-08,72.0
W064,Guangxi,Omicron,2022-02-05,4,2022-02-09,7.0
W064,Guangxi,Omicron,2022-02-05,5,2022-02-10,33.0
W064,Guangxi,Omicron,2022-02-05,6,2022-02-11,30.0
W064,Guangxi,Omicron,2022-02-05,7,2022-02-12,13.0
W064,Guangxi,Omicron,2022-02-05,8,2022-02-13,6.0
W064,Guangxi,Omicron,2022-02-05,9,2022-02-14,1.0
W064,Guangxi,Omicron,2022-02-05,10,2022-02-15,2.0
W064,Guangxi,Omicron,2022-02-05,11,2022-02-16,1.0
W065,Liaoning,Omicron,2022-02-08,0,2022-02-08,1.0
W065,Liaoning,Omicron,2022-02-08,1,2022-02-09,0.0
W065,Liaoning,Omicron,2022-02-08,2,2022-02-10,23.0
W065,Liaoning,Omicron,2022-02-08,3,2022-02-11,12.0
W065,Liaoning,Omicron,2022-02-08,4,2022-02-12,11.0
W065,Liaoning,Omicron,2022-02-08,5,2022-02-13,18.0
W065,Liaoning,Omicron,2022-02-08,6,2022-02-14,29.0
W065,Liaoning,Omicron,2022-02-08,7,2022-02-15,15.0
W065,Liaoning,Omicron,2022-02-08,8,2022-02-16,7.0
W065,Liaoning,Omicron,2022-02-08,9,2022-02-17,9.0
W065,Liaoning,Omicron,2022-02-08,10,2022-02-18,8.0
W065,Liaoning,Omicron,2022-02-08,11,2022-02-19,9.0
W065,Liaoning,Omicron,2022-02-08,12,2022-02-20,7.0
W065,Liaoning,Omicron,2022-02-08,13,2022-02-21,6.0
W065,Liaoning,Omicron,2022-02-08,14,2022-02-22,9.0
W065,Liaoning,Omicron,2022-02-08,15,2022-02-23,8.0
W065,Liaoning,Omicron,2022-02-08,16,2022-02-24,18.0
W065,Liaoning,Omicron,2022-02-08,17,2022-02-25,10.0
W065,Liaoning,Omicron,2022-02-08,18,2022-02-26,6.0
W065,Liaoning,Omicron,2022-02-08,19,2022-02-27,1.0
W065,Liaoning,Omicron,2022-02-08,20,2022-02-28,0.0
W065,Liaoning,Omicron,2022-02-08,21,2022-03-01,2.0
W066,Jiangsu,Omicron,2022-02-11,0,2022-02-11,1.0
W066,Jiangsu,Omicron,2022-02-11,1,2022-02-12,0.0
W066,Jiangsu,Omicron,2022-02-11,2,2022-02-13,0.0
W066,Jiangsu,Omicron,2022-02-11,3,2022-02-14,12.0
W066,Jiangsu,Omicron,2022-02-11,4,2022-02-15,22.0
W066,Jiangsu,Omicron,2022-02-11,5,2022-02-16,23.0
W066,Jiangsu,Omicron,2022-02-11,6,2022-02-17,16.0
W066,Jiangsu,Omicron,2022-02-11,7,2022-02-18,28.0
W066,Jiangsu,Omicron,2022-02-11,8,2022-02-19,16.0
W066,Jiangsu,Omicron,2022-02-11,9,2022-02-20,17.0
W066,Jiangsu,Omicron,2022-02-11,10,2022-02-21,14.0
W066,Jiangsu,Omicron,2022-02-11,11,2022-02-22,5.0
W066,Jiangsu,Omicron,2022-02-11,12,2022-02-23,8.0
W066,Jiangsu,Omicron,2022-02-11,13,2022-02-24,2.0
W066,Jiangsu,Omicron,2022-02-11,14,2022-02-25,4.0
W066,Jiangsu,Omicron,2022-02-11,15,2022-02-26,2.0
W066,Jiangsu,Omicron,2022-02-11,16,2022-02-27,0.0
W066,Jiangsu,Omicron,2022-02-11,17,2022-02-28,3.0
W066,Jiangsu,Omicron,2022-02-11,18,2022-03-01,0.0
W066,Jiangsu,Omicron,2022-02-11,19,2022-03-02,1.0
W066,Jiangsu,Omicron,2022-02-11,20,2022-03-03,1.0
W066,Jiangsu,Omicron,2022-02-11,21,2022-03-04,1.0
W066,Jiangsu,Omicron,2022-02-11,22,2022-03-05,7.0
W066,Jiangsu,Omicron,2022-02-11,23,2022-03-06,6.0
W066,Jiangsu,Omicron,2022-02-11,24,2022-03-07,15.0
W066,Jiangsu,Omicron,2022-02-11,25,2022-03-08,15.0
W066,Jiangsu,Omicron,2022-02-11,26,2022-03-09,18.0
W066,Jiangsu,Omicron,2022-02-11,27,2022-03-10,48.0
W066,Jiangsu,Omicron,2022-02-11,28,2022-03-11,33.0
W066,Jiangsu,Omicron,2022-02-11,29,2022-03-12,42.0
W066,Jiangsu,Omicron,2022-02-11,30,2022-03-13,38.0
W066,Jiangsu,Omicron,2022-02-11,31,2022-03-14,46.0
W066,Jiangsu,Omicron,2022-02-11,32,2022-03-15,72.0
W066,Jiangsu,Omicron,2022-02-11,33,2022-03-16,72.0
W066,Jiangsu,Omicron,2022-02-11,34,2022-03-17,51.0
W066,Jiangsu,Omicron,2022-02-11,35,2022-03-18,37.0
W066,Jiangsu,Omicron,2022-02-11,36,2022-03-19,50.0
W066,Jiangsu,Omicron,2022-02-11,37,2022-03-20,58.0
W066,Jiangsu,Omicron,2022-02-11,38,2022-03-21,31.0
W066,Jiangsu,Omicron,2022-02-11,39,2022-03-22,24.0
W066,Jiangsu,Omicron,2022-02-11,40,2022-03-23,19.0
W066,Jiangsu,Omicron,2022-02-11,41,2022-03-24,25.0
W066,Jiangsu,Omicron,2022-02-11,42,2022-03-25,13.0
W066,Jiangsu,Omicron,2022-02-11,43,2022-03-26,17.0
W066,Jiangsu,Omicron,2022-02-11,44,2022-03-27,19.0
W066,Jiangsu,Omicron,2022-02-11,45,2022-03-28,24.0
W066,Jiangsu,Omicron,2022-02-11,46,2022-03-29,33.0
W066,Jiangsu,Omicron,2022-02-11,47,2022-03-30,45.0
W066,Jiangsu,Omicron,2022-02-11,48,2022-03-31,43.0
W066,Jiangsu,Omicron,2022-02-11,49,2022-04-01,65.0
W066,Jiangsu,Omicron,2022-02-11,50,2022-04-02,47.0
W066,Jiangsu,Omicron,2022-02-11,51,2022-04-03,59.0
W066,Jiangsu,Omicron,2022-02-11,52,2022-04-04,76.0
W066,Jiangsu,Omicron,2022-02-11,53,2022-04-05,76.0
W066,Jiangsu,Omicron,2022-02-11,54,2022-04-06,78.0
W066,Jiangsu,Omicron,2022-02-11,55,2022-04-07,75.0
W066,Jiangsu,Omicron,2022-02-11,56,2022-04-08,78.0
W066,Jiangsu,Omicron,2022-02-11,57,2022-04-09,70.0
W066,Jiangsu,Omicron,2022-02-11,58,2022-04-10,53.0
W066,Jiangsu,Omicron,2022-02-11,59,2022-04-11,75.0
W066,Jiangsu,Omicron,2022-02-11,60,2022-04-12,74.0
W066,Jiangsu,Omicron,2022-02-11,61,2022-04-13,53.0
W066,Jiangsu,Omicron,2022-02-11,62,2022-04-14,50.0
W066,Jiangsu,Omicron,2022-02-11,63,2022-04-15,56.0
W066,Jiangsu,Omicron,2022-02-11,64,2022-04-16,87.0
W066,Jiangsu,Omicron,2022-02-11,65,2022-04-17,95.0
W066,Jiangsu,Omicron,2022-02-11,66,2022-04-18,133.0
W066,Jiangsu,Omicron,2022-02-11,67,2022-04-19,100.0
W066,Jiangsu,Omicron,2022-02-11,68,2022-04-20,119.0
W066,Jiangsu,Omicron,2022-02-11,69,2022-04-21,131.0
W066,Jiangsu,Omicron,2022-02-11,70,2022-04-22,131.0
W066,Jiangsu,Omicron,2022-02-11,71,2022-04-23,124.0
W066,Jiangsu,Omicron,2022-02-11,72,2022-04-24,96.0
W066,Jiangsu,Omicron,2022-02-11,73,2022-04-25,114.0
W066,Jiangsu,Omicron,2022-02-11,74,2022-04-26,80.0
W066,Jiangsu,Omicron,2022-02-11,75,2022-04-27,74.0
W066,Jiangsu,Omicron,2022-02-11,76,2022-04-28,49.0
W066,Jiangsu,Omicron,2022-02-11,77,2022-04-29,20.0
W066,Jiangsu,Omicron,2022-02-11,78,2022-04-30,9.0
W066,Jiangsu,Omicron,2022-02-11,79,2022-05-01,16.0
W066,Jiangsu,Omicron,2022-02-11,80,2022-05-02,13.0
W066,Jiangsu,Omicron,2022-02-11,81,2022-05-03,25.0
W066,Jiangsu,Omicron,2022-02-11,82,2022-05-04,29.0
W066,Jiangsu,Omicron,2022-02-11,83,2022-05-05,48.0
W066,Jiangsu,Omicron,2022-02-11,84,2022-05-06,70.0
W066,Jiangsu,Omicron,2022-02-11,85,2022-05-07,61.0
W066,Jiangsu,Omicron,2022-02-11,86,2022-05-08,62.0
W066,Jiangsu,Omicron,2022-02-11,87,2022-05-09,55.0
W066,Jiangsu,Omicron,2022-02-11,88,2022-05-10,49.0
W066,Jiangsu,Omicron,2022-02-11,89,2022-05-11,47.0
W066,Jiangsu,Omicron,2022-02-11,90,2022-05-12,35.0
W066,Jiangsu,Omicron,2022-02-11,91,2022-05-13,17.0
W066,Jiangsu,Omicron,2022-02-11,92,2022-05-14,9.0
W066,Jiangsu,Omicron,2022-02-11,93,2022-05-15,2.0
W066,Jiangsu,Omicron,2022-02-11,94,2022-05-16,1.0
W066,Jiangsu,Omicron,2022-02-11,95,2022-05-17,4.0
W066,Jiangsu,Omicron,2022-02-11,96,2022-05-18,2.0
W066,Jiangsu,Omicron,2022-02-11,97,2022-05-19,0.0
W066,Jiangsu,Omicron,2022-02-11,98,2022-05-20,1.0
W066,Jiangsu,Omicron,2022-02-11,99,2022-05-21,1.0
W066,Jiangsu,Omicron,2022-02-11,100,2022-05-22,0.0
W066,Jiangsu,Omicron,2022-02-11,101,2022-05-23,1.0
W066,Jiangsu,Omicron,2022-02-11,102,2022-05-24,1.0
W066,Jiangsu,Omicron,2022-02-11,103,2022-05-25,4.0
W066,Jiangsu,Omicron,2022-02-11,104,2022-05-26,2.0
W066,Jiangsu,Omicron,2022-02-11,105,2022-05-27,6.0
W066,Jiangsu,Omicron,2022-02-11,106,2022-05-28,3.0
W067,Guangdong,Omicron,2022-02-12,0,2022-02-12,1.0
W067,Guangdong,Omicron,2022-02-12,1,2022-02-13,2.0
W067,Guangdong,Omicron,2022-02-12,2,2022-02-14,2.0
W067,Guangdong,Omicron,2022-02-12,3,2022-02-15,4.0
W067,Guangdong,Omicron,2022-02-12,4,2022-02-16,9.0
W067,Guangdong,Omicron,2022-02-12,5,2022-02-17,5.0
W067,Guangdong,Omicron,2022-02-12,6,2022-02-18,3.0
W067,Guangdong,Omicron,2022-02-12,7,2022-02-19,8.0
W067,Guangdong,Omicron,2022-02-12,8,2022-02-20,7.0
W067,Guangdong,Omicron,2022-02-12,9,2022-02-21,3.0
W067,Guangdong,Omicron,2022-02-12,10,2022-02-22,9.0
W067,Guangdong,Omicron,2022-02-12,11,2022-02-23,9.0
W067,Guangdong,Omicron,2022-02-12,12,2022-02-24,13.0
W067,Guangdong,Omicron,2022-02-12,13,2022-02-25,39.0
W067,Guangdong,Omicron,2022-02-12,14,2022-02-26,53.0
W067,Guangdong,Omicron,2022-02-12,15,2022-02-27,65.0
W067,Guangdong,Omicron,2022-02-12,16,2022-02-28,56.0
W067,Guangdong,Omicron,2022-02-12,17,2022-03-01,45.0
W067,Guangdong,Omicron,2022-02-12,18,2022-03-02,34.0
W067,Guangdong,Omicron,2022-02-12,19,2022-03-03,28.0
W067,Guangdong,Omicron,2022-02-12,20,2022-03-04,64.0
W067,Guangdong,Omicron,2022-02-12,21,2022-03-05,52.0
W067,Guangdong,Omicron,2022-02-12,22,2022-03-06,173.0
W067,Guangdong,Omicron,2022-02-12,23,2022-03-07,116.0
W067,Guangdong,Omicron,2022-02-12,24,2022-03-08,26.0
W067,Guangdong,Omicron,2022-02-12,25,2022-03-09,22.0
W067,Guangdong,Omicron,2022-02-12,26,2022-03-10,177.0
W067,Guangdong,Omicron,2022-02-12,27,2022-03-11,224.0
W067,Guangdong,Omicron,2022-02-12,28,2022-03-12,256.0
W067,Guangdong,Omicron,2022-02-12,29,2022-03-13,229.0
W067,Guangdong,Omicron,2022-02-12,30,2022-03-14,116.0
W067,Guangdong,Omicron,2022-02-12,31,2022-03-15,112.0
W067,Guangdong,Omicron,2022-02-12,32,2022-03-16,153.0
W067,Guangdong,Omicron,2022-02-12,33,2022-03-17,132.0
W067,Guangdong,Omicron,2022-02-12,34,2022-03-18,94.0
W067,Guangdong,Omicron,2022-02-12,35,2022-03-19,78.0
W067,Guangdong,Omicron,2022-02-12,36,2022-03-20,51.0
W067,Guangdong,Omicron,2022-02-12,37,2022-03-21,28.0
W067,Guangdong,Omicron,2022-02-12,38,2022-03-22,26.0
W067,Guangdong,Omicron,2022-02-12,39,2022-03-23,16.0
W067,Guangdong,Omicron,2022-02-12,40,2022-03-24,10.0
W067,Guangdong,Omicron,2022-02-12,41,2022-03-25,11.0
W067,Guangdong,Omicron,2022-02-12,42,2022-03-26,10.0
W067,Guangdong,Omicron,2022-02-12,43,2022-03-27,22.0
W067,Guangdong,Omicron,2022-02-12,44,2022-03-28,18.0
W067,Guangdong,Omicron,2022-02-12,45,2022-03-29,16.0
W067,Guangdong,Omicron,2022-02-12,46,2022-03-30,19.0
W067,Guangdong,Omicron,2022-02-12,47,2022-03-31,18.0
W067,Guangdong,Omicron,2022-02-12,48,2022-04-01,22.0
W067,Guangdong,Omicron,2022-02-12,49,2022-04-02,9.0
W067,Guangdong,Omicron,2022-02-12,50,2022-04-03,12.0
W067,Guangdong,Omicron,2022-02-12,51,2022-04-04,4.0
W067,Guangdong,Omicron,2022-02-12,52,2022-04-05,8.0
W067,Guangdong,Omicron,2022-02-12,53,2022-04-06,4.0
W067,Guangdong,Omicron,2022-02-12,54,2022-04-07,9.0
W067,Guangdong,Omicron,2022-02-12,55,2022-04-08,9.0
W067,Guangdong,Omicron,2022-02-12,56,2022-04-09,22.0
W067,Guangdong,Omicron,2022-02-12,57,2022-04-10,37.0
W067,Guangdong,Omicron,2022-02-12,58,2022-04-11,29.0
W067,Guangdong,Omicron,2022-02-12,59,2022-04-12,22.0
W067,Guangdong,Omicron,2022-02-12,60,2022-04-13,66.0
W067,Guangdong,Omicron,2022-02-12,61,2022-04-14,40.0
W067,Guangdong,Omicron,2022-02-12,62,2022-04-15,37.0
W067,Guangdong,Omicron,2022-02-12,63,2022-04-16,36.0
W067,Guangdong,Omicron,2022-02-12,64,2022-04-17,30.0
W067,Guangdong,Omicron,2022-02-12,65,2022-04-18,14.0
W067,Guangdong,Omicron,2022-02-12,66,2022-04-19,17.0
W067,Guangdong,Omicron,2022-02-12,67,2022-04-20,10.0
W067,Guangdong,Omicron,2022-02-12,68,2022-04-21,4.0
W067,Guangdong,Omicron,2022-02-12,69,2022-04-22,5.0
W067,Guangdong,Omicron,2022-02-12,70,2022-04-23,2.0
W067,Guangdong,Omicron,2022-02-12,71,2022-04-24,3.0
W067,Guangdong,Omicron,2022-02-12,72,2022-04-25,1.0
W067,Guangdong,Omicron,2022-02-12,73,2022-04-26,0.0
W067,Guangdong,Omicron,2022-02-12,74,2022-04-27,0.0
W067,Guangdong,Omicron,2022-02-12,75,2022-04-28,14.0
W067,Guangdong,Omicron,2022-02-12,76,2022-04-29,42.0
W067,Guangdong,Omicron,2022-02-12,77,2022-04-30,21.0
W067,Guangdong,Omicron,2022-02-12,78,2022-05-01,18.0
W067,Guangdong,Omicron,2022-02-12,79,2022-05-02,10.0
W067,Guangdong,Omicron,2022-02-12,80,2022-05-03,12.0
W067,Guangdong,Omicron,2022-02-12,81,2022-05-04,17.0
W067,Guangdong,Omicron,2022-02-12,82,2022-05-05,8.0
W067,Guangdong,Omicron,2022-02-12,83,2022-05-06,8.0
W067,Guangdong,Omicron,2022-02-12,84,2022-05-07,22.0
W067,Guangdong,Omicron,2022-02-12,85,2022-05-08,39.0
W067,Guangdong,Omicron,2022-02-12,86,2022-05-09,18.0
W067,Guangdong,Omicron,2022-02-12,87,2022-05-10,20.0
W067,Guangdong,Omicron,2022-02-12,88,2022-05-11,4.0
W067,Guangdong,Omicron,2022-02-12,89,2022-05-12,10.0
W067,Guangdong,Omicron,2022-02-12,90,2022-05-13,5.0
W067,Guangdong,Omicron,2022-02-12,91,2022-05-14,1.0
W067,Guangdong,Omicron,2022-02-12,92,2022-05-15,4.0
W067,Guangdong,Omicron,2022-02-12,93,2022-05-16,0.0
W067,Guangdong,Omicron,2022-02-12,94,2022-05-17,1.0
W067,Guangdong,Omicron,2022-02-12,95,2022-05-18,2.0
W067,Guangdong,Omicron,2022-02-12,96,2022-05-19,3.0
W067,Guangdong,Omicron,2022-02-12,97,2022-05-20,2.0
W067,Guangdong,Omicron,2022-02-12,98,2022-05-21,1.0
W067,Guangdong,Omicron,2022-02-12,99,2022-05-22,1.0
W068,Yunnan,Omicron,2022-02-12,0,2022-02-12,3.0
W068,Yunnan,Omicron,2022-02-12,1,2022-02-13,7.0
W068,Yunnan,Omicron,2022-02-12,2,2022-02-14,3.0
W068,Yunnan,Omicron,2022-02-12,3,2022-02-15,1.0
W068,Yunnan,Omicron,2022-02-12,4,2022-02-16,3.0
W068,Yunnan,Omicron,2022-02-12,5,2022-02-17,8.0
W068,Yunnan,Omicron,2022-02-12,6,2022-02-18,7.0
W068,Yunnan,Omicron,2022-02-12,7,2022-02-19,3.0
W068,Yunnan,Omicron,2022-02-12,8,2022-02-20,5.0
W068,Yunnan,Omicron,2022-02-12,9,2022-02-21,5.0
W068,Yunnan,Omicron,2022-02-12,10,2022-02-22,3.0
W068,Yunnan,Omicron,2022-02-12,11,2022-02-23,10.0
W068,Yunnan,Omicron,2022-02-12,12,2022-02-24,14.0
W068,Yunnan,Omicron,2022-02-12,13,2022-02-25,20.0
W068,Yunnan,Omicron,2022-02-12,14,2022-02-26,14.0
W068,Yunnan,Omicron,2022-02-12,15,2022-02-27,23.0
W068,Yunnan,Omicron,2022-02-12,16,2022-02-28,12.0
W068,Yunnan,Omicron,2022-02-12,17,2022-03-01,10.0
W068,Yunnan,Omicron,2022-02-12,18,2022-03-02,10.0
W068,Yunnan,Omicron,2022-02-12,19,2022-03-03,4.0
W068,Yunnan,Omicron,2022-02-12,20,2022-03-04,10.0
W068,Yunnan,Omicron,2022-02-12,21,2022-03-05,21.0
W068,Yunnan,Omicron,2022-02-12,22,2022-03-06,22.0
W068,Yunnan,Omicron,2022-02-12,23,2022-03-07,23.0
W068,Yunnan,Omicron,2022-02-12,24,2022-03-08,28.0
W068,Yunnan,Omicron,2022-02-12,25,2022-03-09,24.0
W068,Yunnan,Omicron,2022-02-12,26,2022-03-10,30.0
W068,Yunnan,Omicron,2022-02-12,27,2022-03-11,23.0
W068,Yunnan,Omicron,2022-02-12,28,2022-03-12,22.0
W068,Yunnan,Omicron,2022-02-12,29,2022-03-13,39.0
W068,Yunnan,Omicron,2022-02-12,30,2022-03-14,28.0
W068,Yunnan,Omicron,2022-02-12,31,2022-03-15,38.0
W068,Yunnan,Omicron,2022-02-12,32,2022-03-16,29.0
W068,Yunnan,Omicron,2022-02-12,33,2022-03-17,29.0
W068,Yunnan,Omicron,2022-02-12,34,2022-03-18,29.0
W068,Yunnan,Omicron,2022-02-12,35,2022-03-19,21.0
W068,Yunnan,Omicron,2022-02-12,36,2022-03-20,29.0
W068,Yunnan,Omicron,2022-02-12,37,2022-03-21,13.0
W068,Yunnan,Omicron,2022-02-12,38,2022-03-22,17.0
W068,Yunnan,Omicron,2022-02-12,39,2022-03-23,16.0
W068,Yunnan,Omicron,2022-02-12,40,2022-03-24,18.0
W068,Yunnan,Omicron,2022-02-12,41,2022-03-25,12.0
W068,Yunnan,Omicron,2022-02-12,42,2022-03-26,13.0
W068,Yunnan,Omicron,2022-02-12,43,2022-03-27,12.0
W068,Yunnan,Omicron,2022-02-12,44,2022-03-28,6.0
W068,Yunnan,Omicron,2022-02-12,45,2022-03-29,3.0
W068,Yunnan,Omicron,2022-02-12,46,2022-03-30,7.0
W068,Yunnan,Omicron,2022-02-12,47,2022-03-31,2.0
W068,Yunnan,Omicron,2022-02-12,48,2022-04-01,6.0
W068,Yunnan,Omicron,2022-02-12,49,2022-04-02,6.0
W068,Yunnan,Omicron,2022-02-12,50,2022-04-03,3.0
W068,Yunnan,Omicron,2022-02-12,51,2022-04-04,16.0
W068,Yunnan,Omicron,2022-02-12,52,2022-04-05,5.0
W068,Yunnan,Omicron,2022-02-12,53,2022-04-06,6.0
W068,Yunnan,Omicron,2022-02-12,54,2022-04-07,9.0
W068,Yunnan,Omicron,2022-02-12,55,2022-04-08,3.0
W068,Yunnan,Omicron,2022-02-12,56,2022-04-09,3.0
W068,Yunnan,Omicron,2022-02-12,57,2022-04-10,9.0
W068,Yunnan,Omicron,2022-02-12,58,2022-04-11,5.0
W068,Yunnan,Omicron,2022-02-12,59,2022-04-12,11.0
W068,Yunnan,Omicron,2022-02-12,60,2022-04-13,10.0
W068,Yunnan,Omicron,2022-02-12,61,2022-04-14,22.0
W068,Yunnan,Omicron,2022-02-12,62,2022-04-15,56.0
W068,Yunnan,Omicron,2022-02-12,63,2022-04-16,51.0
W068,Yunnan,Omicron,2022-02-12,64,2022-04-17,31.0
W068,Yunnan,Omicron,2022-02-12,65,2022-04-18,14.0
W068,Yunnan,Omicron,2022-02-12,66,2022-04-19,5.0
W068,Yunnan,Omicron,2022-02-12,67,2022-04-20,7.0
W068,Yunnan,Omicron,2022-02-12,68,2022-04-21,11.0
W068,Yunnan,Omicron,2022-02-12,69,2022-04-22,14.0
W068,Yunnan,Omicron,2022-02-12,70,2022-04-23,8.0
W068,Yunnan,Omicron,2022-02-12,71,2022-04-24,14.0
W068,Yunnan,Omicron,2022-02-12,72,2022-04-25,6.0
W068,Yunnan,Omicron,2022-02-12,73,2022-04-26,3.0
W068,Yunnan,Omicron,2022-02-12,74,2022-04-27,1.0
W068,Yunnan,Omicron,2022-02-12,75,2022-04-28,3.0
W068,Yunnan,Omicron,2022-02-12,76,2022-04-29,4.0
W068,Yunnan,Omicron,2022-02-12,77,2022-04-30,1.0
W068,Yunnan,Omicron,2022-02-12,78,2022-05-01,1.0
W068,Yunnan,Omicron,2022-02-12,79,2022-05-02,2.0
W068,Yunnan,Omicron,2022-02-12,80,2022-05-03,0.0
W068,Yunnan,Omicron,2022-02-12,81,2022-05-04,2.0
W068,Yunnan,Omicron,2022-02-12,82,2022-05-05,2.0
W069,Inner Mongolia,Omicron,2022-02-15,0,2022-02-15,7.0
W069,Inner Mongolia,Omicron,2022-02-15,1,2022-02-16,3.0
W069,Inner Mongolia,Omicron,2022-02-15,2,2022-02-17,22.0
W069,Inner Mongolia,Omicron,2022-02-15,3,2022-02-18,46.0
W069,Inner Mongolia,Omicron,2022-02-15,4,2022-02-19,66.0
W069,Inner Mongolia,Omicron,2022-02-15,5,2022-02-20,32.0
W069,Inner Mongolia,Omicron,2022-02-15,6,2022-02-21,22.0
W069,Inner Mongolia,Omicron,2022-02-15,7,2022-02-22,47.0
W069,Inner Mongolia,Omicron,2022-02-15,8,2022-02-23,40.0
W069,Inner Mongolia,Omicron,2022-02-15,9,2022-02-24,30.0
W069,Inner Mongolia,Omicron,2022-02-15,10,2022-02-25,32.0
W069,Inner Mongolia,Omicron,2022-02-15,11,2022-02-26,38.0
W069,Inner Mongolia,Omicron,2022-02-15,12,2022-02-27,11.0
W069,Inner Mongolia,Omicron,2022-02-15,13,2022-02-28,14.0
W069,Inner Mongolia,Omicron,2022-02-15,14,2022-03-01,16.0
W069,Inner Mongolia,Omicron,2022-02-15,15,2022-03-02,7.0
W069,Inner Mongolia,Omicron,2022-02-15,16,2022-03-03,9.0
W069,Inner Mongolia,Omicron,2022-02-15,17,2022-03-04,8.0
W069,Inner Mongolia,Omicron,2022-02-15,18,2022-03-05,9.0
W069,Inner Mongolia,Omicron,2022-02-15,19,2022-03-06,7.0
W069,Inner Mongolia,Omicron,2022-02-15,20,2022-03-07,2.0
W069,Inner Mongolia,Omicron,2022-02-15,21,2022-03-08,4.0
W069,Inner Mongolia,Omicron,2022-02-15,22,2022-03-09,3.0
W069,Inner Mongolia,Omicron,2022-02-15,23,2022-03-10,2.0
W069,Inner Mongolia,Omicron,2022-02-15,24,2022-03-11,1.0
W069,Inner Mongolia,Omicron,2022-02-15,25,2022-03-12,1.0
W069,Inner Mongolia,Omicron,2022-02-15,26,2022-03-13,0.0
W069,Inner Mongolia,Omicron,2022-02-15,27,2022-03-14,0.0
W069,Inner Mongolia,Omicron,2022-02-15,28,2022-03-15,1.0
W069,Inner Mongolia,Omicron,2022-02-15,29,2022-03-16,4.0
W069,Inner Mongolia,Omicron,2022-02-15,30,2022-03-17,7.0
